Country,Sector,HS_Code,V2026,V2027,V2028,Route_Tag
Canada,Iron and steel,72288000,3.762,4.104,4.446,(F)
Canada,Iron and steel,7229,3.762,4.104,4.446,(C)/(F)
Canada,Iron and steel,7301,1.661,1.812,1.963,(C)
Canada,Iron and steel,7302,2.86,3.12,3.38,(C)
Canada,Iron and steel,7303,,,, 
Canada,Iron and steel,730300,1.749,1.908,2.067, 
Canada,Iron and steel,7304,,,, 
Canada,Iron and steel,73041100,3.355,3.66,3.965, 
Canada,Iron and steel,730419,1.474,1.608,1.742,(C)
Canada,Iron and steel,73042200,3.355,3.66,3.965, 
Canada,Iron and steel,73042300,1.474,1.608,1.742,(C)
Canada,Iron and steel,73042400,3.355,3.66,3.965, 
Canada,Iron and steel,730429,1.474,1.608,1.742,(C)
Canada,Iron and steel,730431,1.474,1.608,1.742,(C)
Canada,Iron and steel,730439,1.474,1.608,1.742,(C)
Canada,Iron and steel,73044100,3.355,3.66,3.965, 
Canada,Iron and steel,730449,3.355,3.66,3.965, 
Canada,Iron and steel,730451,1.474,1.608,1.742,(F)
Canada,Iron and steel,730459,1.474,1.608,1.742,(C)/(F)
Canada,Iron and steel,73049000,1.474,1.608,1.742,(C)
Canada,Iron and steel,7305,1.661,1.812,1.963,(C)
Canada,Iron and steel,7306,,,, 
Canada,Iron and steel,73061100,3.619,3.948,4.277, 
Canada,Iron and steel,73061900,1.661,1.812,1.963,(C)
Canada,Iron and steel,73062100,3.619,3.948,4.277, 
Canada,Iron and steel,73062900,1.661,1.812,1.963,(C)
Canada,Iron and steel,73063012,1.661,1.812,1.963,(C)
Canada,Iron and steel,73063018,1.584,1.728,1.872, 
Canada,Iron and steel,73063041,1.661,1.812,1.963,(C)
Canada,Iron and steel,73063049,1.661,1.812,1.963,(C)
Canada,Iron and steel,73063072,1.661,1.812,1.963,(C)
Canada,Iron and steel,73063077,1.661,1.812,1.963,(C)
Canada,Iron and steel,73063080,1.661,1.812,1.963,(C)
Canada,Iron and steel,73064020,3.619,3.948,4.277, 
Canada,Iron and steel,73064080,3.531,3.852,4.173, 
Canada,Iron and steel,73065021,1.738,1.896,2.054,(F)
Canada,Iron and steel,73065029,1.661,1.812,1.963,(F)
Canada,Iron and steel,73065080,1.738,1.896,2.054,(F)
Canada,Iron and steel,73066110,3.619,3.948,4.277, 
Canada,Iron and steel,73066192,1.661,1.812,1.963,(C)
Canada,Iron and steel,73066199,1.661,1.812,1.963,(C)
Canada,Iron and steel,73066910,3.619,3.948,4.277, 
Canada,Iron and steel,73066990,1.661,1.812,1.963,(C)
Canada,Iron and steel,73069000,1.661,1.812,1.963,(C)
Canada,Iron and steel,7307,,,, 
Canada,Iron and steel,730711,1.221,1.332,1.443, 
Canada,Iron and steel,73071910,1.221,1.332,1.443, 
Canada,Iron and steel,73071990,1.463,1.596,1.729,(C)
Canada,Iron and steel,73072100,2.926,3.192,3.458, 
Canada,Iron and steel,730722,2.926,3.192,3.458, 
Canada,Iron and steel,730723,2.926,3.192,3.458, 
Canada,Iron and steel,730729,2.926,3.192,3.458, 
Canada,Iron and steel,73079100,1.463,1.596,1.729,(C)
Canada,Iron and steel,730792,1.463,1.596,1.729,(C)
Canada,Iron and steel,730793,1.463,1.596,1.729,(C)
Canada,Iron and steel,730799,1.463,1.596,1.729,(C)
Canada,Iron and steel,7308,3.201,3.492,3.783,(C)
Canada,Iron and steel,7309,3.498,3.816,4.134,(C)
Canada,Iron and steel,7310,1.672,1.824,1.976,(C)
Canada,Iron and steel,7311,,,, 
Canada,Iron and steel,731100,3.311,3.612,3.913,(C)
Canada,Iron and steel,7318,,,, 
Canada,Iron and steel,73181100,1.463,1.596,1.729,(C)
Canada,Iron and steel,73181210,3.355,3.66,3.965,(C)
Canada,Iron and steel,73181290,1.463,1.596,1.729,(C)
Canada,Iron and steel,73181300,1.463,1.596,1.729,(C)
Canada,Iron and steel,73181410,3.355,3.66,3.965,(C)
Canada,Iron and steel,73181491,1.463,1.596,1.729,(C)
Canada,Iron and steel,73181499,1.463,1.596,1.729,(C)
Canada,Iron and steel,731815,2.728,2.976,3.224,(C)
Canada,Iron and steel,731816,3.201,3.492,3.783,(C)
Canada,Iron and steel,73181900,1.463,1.596,1.729,(C)
Canada,Iron and steel,73182100,1.463,1.596,1.729,(C)
Canada,Iron and steel,73182200,1.914,2.088,2.262,(C)
Canada,Iron and steel,73182300,1.771,1.932,2.093,(C)
Canada,Iron and steel,73182400,1.463,1.596,1.729,(C)
Canada,Iron and steel,73182900,1.463,1.596,1.729,(C)
Canada,Iron and steel,7326,,,, 
Canada,Iron and steel,73261100,1.463,1.596,1.729,(C)
Canada,Iron and steel,732619,1.463,1.596,1.729,(C)
Canada,Iron and steel,73262000,1.463,1.596,1.729,(C)
Canada,Iron and steel,73269030,1.463,1.596,1.729,(C)
Canada,Iron and steel,73269040,1.463,1.596,1.729,(C)
Canada,Iron and steel,73269050,1.463,1.596,1.729,(C)
Canada,Iron and steel,73269060,1.463,1.596,1.729,(C)
Canada,Iron and steel,73269092,1.463,1.596,1.729,(C)
Canada,Iron and steel,73269094,1.463,1.596,1.729,(C)
Canada,Iron and steel,73269096,1.463,1.596,1.729,(C)
Canada,Iron and steel,73269098,1.661,1.812,1.963,(C)
Chile,Cement,25070080,,,,
Chile,Cement,25231000,,,,
Chile,Cement,25231000,1.012,1.104,1.196,(A)
Chile,Cement,25232100,,,, 
Chile,Cement,25232900,1.111,1.212,1.313, 
Chile,Cement,25239000,,,,
Chile,Cement,25239000,1.067,1.164,1.261,(A)
Chile,Cement,25233000,,,, 
Chile,Fertilisers,28080000,1.919,1.919,1.919, 
Chile,Fertilisers,28141000,,,, 
Chile,Fertilisers,28142000,0.737,0.737,0.737, 
Chile,Fertilisers,28342100,1.747,1.747,1.747, 
Chile,Fertilisers,3102,,,, 
Chile,Fertilisers,31021012,0.556,0.556,0.556, 
Chile,Fertilisers,31021015,0.889,0.889,0.889, 
Chile,Fertilisers,31021019,1.677,1.677,1.677, 
Chile,Fertilisers,31021090,1.646,1.646,1.646, 
Chile,Fertilisers,31022100,0.768,0.768,0.768, 
Chile,Fertilisers,31022900,1.293,1.293,1.293, 
Chile,Fertilisers,31023010,1.353,1.353,1.353, 
Chile,Fertilisers,31023090,2.081,2.081,2.081, 
Chile,Fertilisers,31024010,1.798,1.798,1.798, 
Chile,Fertilisers,31024090,1.798,1.798,1.798, 
Chile,Fertilisers,31025000,3.0,3.0,3.0, 
Chile,Fertilisers,31026000,1.747,1.747,1.747, 
Chile,Fertilisers,31028000,1.465,1.465,1.465, 
Chile,Fertilisers,31029000,1.616,1.616,1.616, 
Chile,Fertilisers,3105,,,, 
Chile,Fertilisers,31051000,0.808,0.808,0.808, 
Chile,Fertilisers,31052010,0.97,0.97,0.97, 
Chile,Fertilisers,31052090,0.667,0.667,0.667, 
Chile,Fertilisers,31053000,0.606,0.606,0.606, 
Chile,Fertilisers,31054000,0.404,0.404,0.404, 
Chile,Fertilisers,31055100,1.303,1.303,1.303, 
Chile,Fertilisers,31055900,0.737,0.737,0.737, 
Chile,Fertilisers,31059020,1.212,1.212,1.212, 
Chile,Fertilisers,31059080,0.636,0.636,0.636, 
Chile,Aluminium,7601,0.396,0.432,0.468,(L)
Chile,Aluminium,7603,0.517,0.564,0.611,(L)
Chile,Aluminium,76041010,0.77,0.84,0.91,(L)
Chile,Aluminium,76041090,0.781,0.852,0.923,(L)
Chile,Aluminium,76042100,0.781,0.852,0.923,(L)
Chile,Aluminium,76042910,0.77,0.84,0.91,(L)
Chile,Aluminium,76042990,0.781,0.852,0.923,(L)
Chile,Aluminium,7605,0.77,0.84,0.91,(L)
Chile,Aluminium,7606,1.265,1.38,1.495,(L)
Chile,Aluminium,7607,1.265,1.38,1.495,(L)
Chile,Aluminium,7608,0.781,0.852,0.923,(L)
Chile,Aluminium,76090000,0.781,0.852,0.923,(L)
Chile,Aluminium,76101000,0.781,0.852,0.923,(L)
Chile,Aluminium,761090,0.781,0.852,0.923,(L)
Chile,Aluminium,76109010,0.781,0.852,0.923,(L)
Chile,Aluminium,76109090,0.781,0.852,0.923,(L)
Chile,Aluminium,76110000,1.265,1.38,1.495,(L)
Chile,Aluminium,7612,1.265,1.38,1.495,(L)
Chile,Aluminium,76130000,1.265,1.38,1.495,(L)
Chile,Aluminium,7614,0.77,0.84,0.91,(L)
Chile,Aluminium,76161000,1.265,1.38,1.495,(L)
Chile,Aluminium,76169100,1.265,1.38,1.495,(L)
Chile,Aluminium,76169910,0.517,0.564,0.611,(L)
Chile,Aluminium,76169990,1.265,1.38,1.495,(L)
Chile,Hydrogen,28041000,11.902,12.984,14.066, 
Chile,Iron and steel,26011200,0.11,0.12,0.13, 
Chile,Iron and steel,7201,2.156,2.352,2.548, 
Chile,Iron and steel,720211,1.859,2.028,2.197, 
Chile,Iron and steel,720219,,,, 
Chile,Iron and steel,720241,2.585,2.82,3.055, 
Chile,Iron and steel,720249,,,, 
Chile,Iron and steel,72026000,,,, 
Chile,Iron and steel,7203,,,,
Chile,Iron and steel,7205,2.167,2.364,2.561,(C)
Chile,Iron and steel,7206,,,,
Chile,Iron and steel,72061000,2.255,2.46,2.665,(C)
Chile,Iron and steel,72069000,2.255,2.46,2.665,(C)
Chile,Iron and steel,7207,,,,
Chile,Iron and steel,72071111,2.255,2.46,2.665,(C)
Chile,Iron and steel,72071114,2.255,2.46,2.665,(C)
Chile,Iron and steel,72071116,2.255,2.46,2.665,(C)
Chile,Iron and steel,72071190,2.255,2.46,2.665,(C)
Chile,Iron and steel,72071210,2.255,2.46,2.665,(C)
Chile,Iron and steel,72071290,2.255,2.46,2.665,(C)
Chile,Iron and steel,72071912,2.255,2.46,2.665,(C)
Chile,Iron and steel,72071919,2.255,2.46,2.665,(C)
Chile,Iron and steel,72071980,2.255,2.46,2.665,(C)
Chile,Iron and steel,72072011,2.255,2.46,2.665,(C)
Chile,Iron and steel,72072015,2.255,2.46,2.665,(C)
Chile,Iron and steel,72072017,2.255,2.46,2.665,(C)
Chile,Iron and steel,72072019,2.255,2.46,2.665,(C)
Chile,Iron and steel,72072032,2.255,2.46,2.665,(C)
Chile,Iron and steel,72072039,2.255,2.46,2.665,(C)
Chile,Iron and steel,72072052,2.255,2.46,2.665,(C)
Chile,Iron and steel,72072059,2.255,2.46,2.665,(C)
Chile,Iron and steel,72072080,2.255,2.46,2.665,(C)
Chile,Iron and steel,7208,2.255,2.46,2.665,(C)
Chile,Iron and steel,7209,2.255,2.46,2.665,(C)
Chile,Iron and steel,7210,2.255,2.46,2.665,(C)
Chile,Iron and steel,7211,,,,
Chile,Iron and steel,72111300,2.255,2.46,2.665,(C)
Chile,Iron and steel,72111400,2.255,2.46,2.665,(C)
Chile,Iron and steel,72111900,2.255,2.46,2.665,(C)
Chile,Iron and steel,721123,2.255,2.46,2.665,(C)
Chile,Iron and steel,72112900,2.255,2.46,2.665,(C)
Chile,Iron and steel,721190,2.255,2.46,2.665,(C)
Chile,Iron and steel,7212,2.255,2.46,2.665,(C)
Chile,Iron and steel,7213,2.255,2.46,2.665,(C)
Chile,Iron and steel,7214,,,,
Chile,Iron and steel,72141000,2.255,2.46,2.665,(C)
Chile,Iron and steel,72142000,2.255,2.46,2.665,(C)
Chile,Iron and steel,72143000,2.255,2.46,2.665,(C)
Chile,Iron and steel,721491,2.255,2.46,2.665,(C)
Chile,Iron and steel,721499,2.255,2.46,2.665,(C)
Chile,Iron and steel,7215,2.255,2.46,2.665,(C)
Chile,Iron and steel,7216,2.255,2.46,2.665,(C)
Chile,Iron and steel,7217,,,,
Chile,Iron and steel,721710,2.255,2.46,2.665,(C)
Chile,Iron and steel,721720,2.255,2.46,2.665,(C)
Chile,Iron and steel,721730,2.255,2.46,2.665,(C)
Chile,Iron and steel,721790,2.255,2.46,2.665,(C)
Chile,Iron and steel,7218,,,,
Chile,Iron and steel,72181000,3.245,3.54,3.835, 
Chile,Iron and steel,721891,3.245,3.54,3.835, 
Chile,Iron and steel,72189911,3.245,3.54,3.835, 
Chile,Iron and steel,72189919,3.245,3.54,3.835, 
Chile,Iron and steel,72189920,3.245,3.54,3.835, 
Chile,Iron and steel,72189980,3.245,3.54,3.835, 
Chile,Iron and steel,7219,,,, 
Chile,Iron and steel,72191100,3.245,3.54,3.835, 
Chile,Iron and steel,721912,3.245,3.54,3.835, 
Chile,Iron and steel,721913,3.245,3.54,3.835, 
Chile,Iron and steel,721914,3.245,3.54,3.835, 
Chile,Iron and steel,721921,3.245,3.54,3.835, 
Chile,Iron and steel,721922,3.245,3.54,3.835, 
Chile,Iron and steel,72192300,3.245,3.54,3.835, 
Chile,Iron and steel,72192400,3.245,3.54,3.835, 
Chile,Iron and steel,72193100,3.245,3.54,3.835, 
Chile,Iron and steel,721932,3.245,3.54,3.835, 
Chile,Iron and steel,721933,3.245,3.54,3.835, 
Chile,Iron and steel,721934,3.245,3.54,3.835, 
Chile,Iron and steel,721935,3.245,3.54,3.835, 
Chile,Iron and steel,721990,3.245,3.54,3.835, 
Chile,Iron and steel,7220,,,, 
Chile,Iron and steel,72201100,3.245,3.54,3.835, 
Chile,Iron and steel,72201200,3.245,3.54,3.835, 
Chile,Iron and steel,722020,3.245,3.54,3.835, 
Chile,Iron and steel,722090,3.245,3.54,3.835, 
Chile,Iron and steel,7221,3.245,3.54,3.835, 
Chile,Iron and steel,7222,,,, 
Chile,Iron and steel,722211,3.245,3.54,3.835, 
Chile,Iron and steel,722219,3.245,3.54,3.835, 
Chile,Iron and steel,722220,3.245,3.54,3.835, 
Chile,Iron and steel,722230,3.245,3.54,3.835, 
Chile,Iron and steel,722240,3.245,3.54,3.835, 
Chile,Iron and steel,7223,,,, 
Chile,Iron and steel,722300,3.245,3.54,3.835, 
Chile,Iron and steel,7224,,,, 
Chile,Iron and steel,722410,3.135,3.42,3.705,(F)
Chile,Iron and steel,72249002,3.135,3.42,3.705,(F)
Chile,Iron and steel,72249003,3.135,3.42,3.705,(F)
Chile,Iron and steel,72249005,3.135,3.42,3.705,(F)
Chile,Iron and steel,72249007,3.135,3.42,3.705,(F)
Chile,Iron and steel,72249014,3.135,3.42,3.705,(F)
Chile,Iron and steel,72249018,3.135,3.42,3.705,(F)
Chile,Iron and steel,72249031,3.135,3.42,3.705,(F)
Chile,Iron and steel,72249038,3.135,3.42,3.705,(F)
Chile,Iron and steel,72249090,3.135,3.42,3.705,(F)
Chile,Iron and steel,7225,,,, 
Chile,Iron and steel,72251100,4.158,4.536,4.914,(C)
Chile,Iron and steel,72251910,3.135,3.42,3.705,(C)
Chile,Iron and steel,72251990,3.135,3.42,3.705,(F)
Chile,Iron and steel,722530,3.135,3.42,3.705,(F)
Chile,Iron and steel,722540,3.135,3.42,3.705,(F)
Chile,Iron and steel,722550,3.135,3.42,3.705,(F)
Chile,Iron and steel,72259100,3.135,3.42,3.705,(F)
Chile,Iron and steel,72259200,3.135,3.42,3.705,(F)
Chile,Iron and steel,72259900,3.135,3.42,3.705,(F)
Chile,Iron and steel,7226,,,, 
Chile,Iron and steel,72261100,4.158,4.536,4.914,(C)
Chile,Iron and steel,72261910,3.135,3.42,3.705,(C)
Chile,Iron and steel,72261980,3.135,3.42,3.705,(F)
Chile,Iron and steel,72262000,3.135,3.42,3.705,(F)
Chile,Iron and steel,722691,3.135,3.42,3.705,(F)
Chile,Iron and steel,72269200,3.135,3.42,3.705,(F)
Chile,Iron and steel,722699,3.135,3.42,3.705,(F)
Chile,Iron and steel,7227,3.135,3.42,3.705,(C)/(F)
Chile,Iron and steel,7228,,,, 
Chile,Iron and steel,72281020,3.135,3.42,3.705,(F)
Chile,Iron and steel,72281050,3.135,3.42,3.705,(F)
Chile,Iron and steel,72281090,3.135,3.42,3.705,(F)
Chile,Iron and steel,722820,3.135,3.42,3.705,(F)
Chile,Iron and steel,722830,3.135,3.42,3.705,(C)/(F)
Chile,Iron and steel,722840,3.135,3.42,3.705,(F)
Chile,Iron and steel,722850,3.135,3.42,3.705,(C)/(F)
Chile,Iron and steel,722860,3.135,3.42,3.705,(F)
Chile,Iron and steel,722870,3.135,3.42,3.705,(F)
Chile,Iron and steel,72288000,3.135,3.42,3.705,(F)
Chile,Iron and steel,7229,3.135,3.42,3.705,(C)/(F)
Chile,Iron and steel,7301,2.255,2.46,2.665,(C)
Chile,Iron and steel,7302,2.948,3.216,3.484,(C)
Chile,Iron and steel,7303,,,, 
Chile,Iron and steel,730300,2.156,2.352,2.548, 
Chile,Iron and steel,7304,,,, 
Chile,Iron and steel,73041100,3.245,3.54,3.835, 
Chile,Iron and steel,730419,2.255,2.46,2.665,(C)
Chile,Iron and steel,73042200,3.245,3.54,3.835, 
Chile,Iron and steel,73042300,2.255,2.46,2.665,(C)
Chile,Iron and steel,73042400,3.245,3.54,3.835, 
Chile,Iron and steel,730429,2.255,2.46,2.665,(C)
Chile,Iron and steel,730431,2.255,2.46,2.665,(C)
Chile,Iron and steel,730439,2.255,2.46,2.665,(C)
Chile,Iron and steel,73044100,3.245,3.54,3.835, 
Chile,Iron and steel,730449,3.245,3.54,3.835, 
Chile,Iron and steel,730451,2.189,2.388,2.587,(F)
Chile,Iron and steel,730459,2.189,2.388,2.587,(C)/(F)
Chile,Iron and steel,73049000,2.255,2.46,2.665,(C)
Chile,Iron and steel,7305,2.255,2.46,2.665,(C)
Chile,Iron and steel,7306,,,, 
Chile,Iron and steel,73061100,,3.54,3.835, 
Chile,Iron and steel,73061900,2.255,2.46,2.665,(C)
Chile,Iron and steel,73062100,3.245,3.54,3.835, 
Chile,Iron and steel,73062900,2.255,2.46,2.665,(C)
Chile,Iron and steel,73063012,2.255,2.46,2.665,(C)
Chile,Iron and steel,73063018,2.255,2.46,2.665, 
Chile,Iron and steel,73063041,2.255,2.46,2.665,(C)
Chile,Iron and steel,73063049,2.255,2.46,2.665,(C)
Chile,Iron and steel,73063072,2.255,2.46,2.665,(C)
Chile,Iron and steel,73063077,2.255,2.46,2.665,(C)
Chile,Iron and steel,73063080,2.255,2.46,2.665,(C)
Chile,Iron and steel,73064020,3.245,3.54,3.835, 
Chile,Iron and steel,73064080,3.245,3.54,3.835, 
Chile,Iron and steel,73065021,2.222,2.424,2.626,(F)
Chile,Iron and steel,73065029,2.222,2.424,2.626,(F)
Chile,Iron and steel,73065080,2.222,2.424,2.626,(F)
Chile,Iron and steel,73066110,3.245,3.54,3.835, 
Chile,Iron and steel,73066192,2.255,2.46,2.665,(C)
Chile,Iron and steel,73066199,2.255,2.46,2.665,(C)
Chile,Iron and steel,73066910,3.245,3.54,3.835, 
Chile,Iron and steel,73066990,2.255,2.46,2.665,(C)
Chile,Iron and steel,73069000,2.255,2.46,2.665,(C)
Chile,Iron and steel,7307,,,, 
Chile,Iron and steel,730711,2.156,2.352,2.548, 
Chile,Iron and steel,73071910,2.156,2.352,2.548, 
Chile,Iron and steel,73071990,2.255,2.46,2.665,(C)
Chile,Iron and steel,73072100,2.541,2.772,3.003, 
Chile,Iron and steel,730722,2.541,2.772,3.003, 
Chile,Iron and steel,730723,2.541,2.772,3.003, 
Chile,Iron and steel,730729,2.541,2.772,3.003, 
Chile,Iron and steel,73079100,2.255,2.46,2.665,(C)
Chile,Iron and steel,730792,2.255,2.46,2.665,(C)
Chile,Iron and steel,730793,2.255,2.46,2.665,(C)
Chile,Iron and steel,730799,2.255,2.46,2.665,(C)
Chile,Iron and steel,7308,2.794,3.048,3.302,(C)
Chile,Iron and steel,7309,2.794,3.048,3.302,(C)
Chile,Iron and steel,7310,2.255,2.46,2.665,(C)
Chile,Iron and steel,7311,,,, 
Chile,Iron and steel,731100,2.706,2.952,3.198,(C)
Chile,Iron and steel,7318,,,, 
Chile,Iron and steel,73181100,2.255,2.46,2.665,(C)
Chile,Iron and steel,73181210,3.245,3.54,3.835,(C)
Chile,Iron and steel,73181290,2.255,2.46,2.665,(C)
Chile,Iron and steel,73181300,2.255,2.46,2.665,(C)
Chile,Iron and steel,73181410,3.245,3.54,3.835,(C)
Chile,Iron and steel,73181491,2.255,2.46,2.665,(C)
Chile,Iron and steel,73181499,2.255,2.46,2.665,(C)
Chile,Iron and steel,731815,2.387,2.604,2.821,(C)
Chile,Iron and steel,731816,2.387,2.604,2.821,(C)
Chile,Iron and steel,73181900,2.255,2.46,2.665,(C)
Chile,Iron and steel,73182100,2.255,2.46,2.665,(C)
Chile,Iron and steel,73182200,2.398,2.616,2.834,(C)
Chile,Iron and steel,73182300,2.343,2.556,2.769,(C)
Chile,Iron and steel,73182400,2.255,2.46,2.665,(C)
Chile,Iron and steel,73182900,2.255,2.46,2.665,(C)
Chile,Iron and steel,7326,,,, 
Chile,Iron and steel,73261100,2.255,2.46,2.665,(C)
Chile,Iron and steel,732619,2.255,2.46,2.665,(C)
Chile,Iron and steel,73262000,2.255,2.46,2.665,(C)
Chile,Iron and steel,73269030,2.255,2.46,2.665,(C)
Chile,Iron and steel,73269040,2.255,2.46,2.665,(C)
Chile,Iron and steel,73269050,2.255,2.46,2.665,(C)
Chile,Iron and steel,73269060,2.255,2.46,2.665,(C)
Chile,Iron and steel,73269092,2.255,2.46,2.665,(C)
Chile,Iron and steel,73269094,2.255,2.46,2.665,(C)
Chile,Iron and steel,73269096,2.255,2.46,2.665,(C)
Chile,Iron and steel,73269098,2.255,2.46,2.665,(C)
China,Cement,25070080,0.352,0.384,0.416,(A)
China,Cement,25231000,1.43,1.56,1.69,(B)
China,Cement,25231000,1.529,1.668,1.807,(A)
China,Cement,25232100,1.529,1.668,1.807, 
China,Cement,25232900,1.562,1.704,1.846, 
China,Cement,25239000,1.606,1.752,1.898,(B)
China,Cement,25239000,1.496,1.632,1.768,(A)
China,Cement,25233000,2.398,2.616,2.834, 
China,Fertilisers,28080000,3.111,3.111,3.111, 
China,Fertilisers,28141000,4.404,4.404,4.404, 
China,Fertilisers,28142000,1.323,1.323,1.323, 
China,Fertilisers,28342100,2.879,2.879,2.879, 
China,Fertilisers,3102,,,, 
China,Fertilisers,31021012,0.949,0.949,0.949, 
China,Fertilisers,31021015,1.555,1.555,1.555, 
China,Fertilisers,31021019,2.879,2.879,2.879, 
China,Fertilisers,31021090,2.808,2.808,2.808, 
China,Fertilisers,31022100,1.303,1.303,1.303, 
China,Fertilisers,31022900,2.151,2.151,2.151, 
China,Fertilisers,31023010,2.212,2.212,2.212, 
China,Fertilisers,31023090,3.404,3.404,3.404, 
China,Fertilisers,31024010,2.929,2.929,2.929, 
China,Fertilisers,31024090,2.929,2.929,2.929, 
China,Fertilisers,31025000,4.858,4.858,4.858, 
China,Fertilisers,31026000,2.858,2.858,2.858, 
China,Fertilisers,31028000,2.434,2.434,2.434, 
China,Fertilisers,31029000,2.717,2.717,2.717, 
China,Fertilisers,3105,,,, 
China,Fertilisers,31051000,1.323,1.323,1.323, 
China,Fertilisers,31052010,1.545,1.545,1.545, 
China,Fertilisers,31052090,1.061,1.061,1.061, 
China,Fertilisers,31053000,1.05,1.05,1.05, 
China,Fertilisers,31054000,0.677,0.677,0.677, 
China,Fertilisers,31055100,2.091,2.091,2.091, 
China,Fertilisers,31055900,1.252,1.252,1.252, 
China,Fertilisers,31059020,1.98,1.98,1.98, 
China,Fertilisers,31059080,1.03,1.03,1.03, 
China,Aluminium,7601,3.3,3.6,3.9,(K)
China,Aluminium,7603,4.563,4.978,5.392,(K)
China,Aluminium,76041010,5.369,5.857,6.345,(K)
China,Aluminium,76041090,5.369,5.857,6.345,(K)
China,Aluminium,76042100,5.369,5.857,6.345,(K)
China,Aluminium,76042910,5.369,5.857,6.345,(K)
China,Aluminium,76042990,5.369,5.857,6.345,(K)
China,Aluminium,7605,5.369,5.857,6.345,(K)
China,Aluminium,7606,4.532,4.944,5.356,(K)
China,Aluminium,7607,6.115,6.671,7.227,(K)
China,Aluminium,7608,5.385,5.875,6.364,(K)
China,Aluminium,76090000,5.385,5.875,6.364,(K)
China,Aluminium,76101000,5.385,5.875,6.364,(K)
China,Aluminium,761090,5.385,5.875,6.364,(K)
China,Aluminium,76109010,5.385,5.875,6.364,(K)
China,Aluminium,76109090,5.385,5.875,6.364,(K)
China,Aluminium,76110000,6.115,6.671,7.227,(K)
China,Aluminium,7612,6.115,6.671,7.227,(K)
China,Aluminium,76130000,6.115,6.671,7.227,(K)
China,Aluminium,7614,5.369,5.857,6.345,(K)
China,Aluminium,76161000,6.115,6.671,7.227,(K)
China,Aluminium,76169100,6.115,6.671,7.227,(K)
China,Aluminium,76169910,4.996,5.45,5.904,(K)
China,Aluminium,76169990,6.115,6.671,7.227,(K)
China,Hydrogen,28041000,29.304,31.968,34.632, 
China,Iron and steel,26011200,0.286,0.312,0.338, 
China,Iron and steel,7201,1.826,1.992,2.158, 
China,Iron and steel,720211,1.859,2.028,2.197, 
China,Iron and steel,720219,6.149,6.708,7.267, 
China,Iron and steel,720241,2.585,2.82,3.055, 
China,Iron and steel,720249,3.157,3.444,3.731, 
China,Iron and steel,72026000,6.765,7.38,7.995, 
China,Iron and steel,7203,,,, 
China,Iron and steel,7205,3.082,3.362,3.643,(C)
China,Iron and steel,7206,,,,
China,Iron and steel,72061000,1.914,2.088,2.262,(C)
China,Iron and steel,72069000,1.914,2.088,2.262,(C)
China,Iron and steel,7207,,,,
China,Iron and steel,72071111,3.486,3.803,4.119,(C)
China,Iron and steel,72071114,3.486,3.803,4.119,(C)
China,Iron and steel,72071116,3.486,3.803,4.119,(C)
China,Iron and steel,72071190,3.645,3.976,4.308,(C)
China,Iron and steel,72071210,3.486,3.803,4.119,(C)
China,Iron and steel,72071290,3.645,3.976,4.308,(C)
China,Iron and steel,72071912,3.486,3.803,4.119,(C)
China,Iron and steel,72071919,3.645,3.976,4.308,(C)
China,Iron and steel,72071980,3.486,3.803,4.119,(C)
China,Iron and steel,72072011,3.486,3.803,4.119,(C)
China,Iron and steel,72072015,3.486,3.803,4.119,(C)
China,Iron and steel,72072017,3.486,3.803,4.119,(C)
China,Iron and steel,72072019,3.645,3.976,4.308,(C)
China,Iron and steel,72072032,3.486,3.803,4.119,(C)
